id,Action
1,0.810112456013959
2,0.999866666666667
3,1
4,1
5,1
6,1
7,0.946377123248199
8,1
9,0.976824557163845
10,0.999857142857143
11,1
12,0.987292939244663
13,1
14,0.312154170186677
15,0.9952
16,1
17,0.199655097116193
18,0.951250410747389
19,1
20,1
21,1
22,0.989208453311395
23,0.997692307692308
24,0.997698039215686
25,1
26,0.992602107888421
27,1
28,0.992229072496072
29,1
30,0.985851866674901
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,0.996792163392163
41,0.604956671094215
42,0.9978
43,0.997283333333333
44,1
45,1
46,0.998166666666667
47,1
48,1
49,1
50,0.999875
51,0.915332360738139
52,1
53,0.997894736842105
54,1
55,1
56,0.996529809371915
57,1
58,1
59,1
60,1
61,1
62,0.998712006512007
63,0.997805704099822
64,1
65,1
66,0.964113633656966
67,0.988247619047619
68,0.999714285714286
69,1
70,0.648889040772939
71,1
72,0.999421488135484
73,1
74,1
75,0.998
76,1
77,1
78,0.984444438921971
79,0.686784734836609
80,1
81,1
82,1
83,0.998
84,1
85,0.998718077324974
86,0.998251515151515
87,0.998108180708181
88,1
89,0.998384615384615
90,0.979259075245933
91,1
92,0.531874812692734
93,1
94,1
95,1
96,0.999785714285714
97,0.754706582517473
98,1
99,0.997596153846154
100,1
101,0.997471428571429
102,0.957260980769623
103,1
104,1
105,0.919227120448858
106,1
107,1
108,1
109,1
110,1
111,0.974607600383417
112,1
113,0.998584242738508
114,0.9999
115,1
116,0.999866666666667
117,0.949557236879023
118,1
119,1
120,1
121,0.897150358146912
122,1
123,0.999411779070603
124,1
125,1
126,0.835858234787521
127,0.974346009873895
128,0.910847871069241
129,0.997289154816531
130,1
131,1
132,1
133,1
134,0.856574898544674
135,0.999777777777778
136,1
137,1
138,0.999833333333333
139,1
140,0.998333333333333
141,0.925879266885295
142,0.992463837129055
143,1
144,1
145,1
146,0.966343720425984
147,0.690696553811779
148,0.883230096407157
149,1
150,1
151,1
152,0.641827892822335
153,1
154,1
155,1
156,1
157,0.999527272727273
158,1
159,0.999916666666667
160,0.996988524177348
161,0.994719434487082
162,1
163,1
164,1
165,1
166,1
167,0.974775449205098
168,1
169,0.998
170,1
171,1
172,0.999558873310597
173,0.993201304251304
174,1
175,1
176,0.9981298827501
177,0.995583874458874
178,1
179,1
180,0.987999870123195
181,0.894948091710887
182,1
183,0.920296368415143
184,0.998
185,0.9996
186,0.972369043757717
187,1
188,0.988651521569443
189,0.547471174792867
190,1
191,1
192,0.999777777777778
193,1
194,1
195,0.999857142857143
196,1
197,1
198,0.998304347826087
199,1
200,0.726901401751956
201,1
202,1
203,0.998
204,0.9996
205,1
206,1
207,1
208,1
209,0.802448182150887
210,0.938074582727155
211,0.957998240319321
212,0.984751789855302
213,0.999913043478261
214,1
215,1
216,0.994055170496976
217,0.948842413010601
218,1
219,1
220,0.963343100939682
221,0.341400921266881
222,1
223,0.997823097974822
224,1
225,0.937460562870579
226,0.97189360915373
227,1
228,1
229,1
230,1
231,1
232,1
233,0.993615535117057
234,0.147948402639769
235,0.997916666666667
236,1
237,0.997346948339017
238,0.96742099220353
239,0.998446339481774
240,1
241,1
242,0.417188784552778
243,0.806001580328096
244,1
245,0.9996
246,1
247,1
248,1
249,0.999916666666667
250,1
251,1
252,0.93895885143122
253,1
254,1
255,1
256,0.99976
257,1
258,0.998840466406658
259,0.984942803521038
260,1
261,0.931266000932076
262,1
263,0.999413043478261
264,1
265,0.999578947368421
266,1
267,0.802786691590348
268,1
269,0.961323988422701
270,1
271,1
272,1
273,0.978152038125491
274,0.457115853800845
275,0.999777777777778
276,0.970441309534504
277,0.989545425487667
278,1
279,0.971800086860538
280,0.768519015132799
281,1
282,0.999384615384615
283,0.552034200605442
284,0.96955393416652
285,1
286,0.996766402116402
287,1
288,1
289,1
290,0.9999
291,0.334897091900599
292,0.899357807292954
293,0.999358974358974
294,0.999811403508772
295,0.99968
296,0.930737366763968
297,0.556097011122118
298,0.994550606060606
299,0.731492446689438
300,0.995145479641132
301,0.846941776674921
302,0.999928571428571
303,0.971594268769018
304,0.990806467396286
305,0.989256829049415
306,1
307,0.998787042842215
308,1
309,0.993286233912958
310,1
311,1
312,1
313,1
314,1
315,0.965791028087192
316,1
317,0.860284836503341
318,1
319,0.364921793822065
320,0.998275641025641
321,1
322,0.913099814725876
323,1
324,1
325,0.859228811835185
326,0.959532976033926
327,0.987757966797683
328,1
329,1
330,1
331,1
332,1
333,0.993801746031746
334,0.997088537549407
335,1
336,0.999392753623188
337,0.997913043478261
338,1
339,1
340,0.999857142857143
341,0.996738440303658
342,0.978912655971479
343,1
344,1
345,1
346,1
347,1
348,0.998369883040936
349,1
350,0.859532335639802
351,0.994768973020444
352,1
353,1
354,0.805648505136439
355,1
356,1
357,1
358,1
359,0.996001223338065
360,0.397238436168044
361,0.80310355136041
362,0.945800850116475
363,0.976142354393078
364,0.970396110454055
365,1
366,1
367,0.998857142857143
368,1
369,1
370,1
371,0.996311603226047
372,0.998
373,0.801785315624253
374,0.830677913639135
375,1
376,0.999925925925926
377,0.934930295041725
378,1
379,1
380,0.988083932528685
381,0.995761403508772
382,1
383,1
384,0.991078709732158
385,0.998160535117057
386,1
387,0.67026269288083
388,0.99648048951049
389,1
390,1
391,0.776184302144258
392,0.999809090909091
393,1
394,0.999666666666667
395,1
396,1
397,1
398,0.987939285451391
399,1
400,0.997591714806932
401,1
402,1
403,1
404,0.984286315232356
405,0.988301509599518
406,1
407,0.996794958374958
408,1
409,0.996846897343694
410,1
411,1
412,0.991479817723341
413,1
414,1
415,1
416,0.984870039205845
417,1
418,1
419,0.996514459328777
420,1
421,1
422,0.998545454545455
423,0.99875
424,0.999264139725009
425,1
426,0.990168660896562
427,1
428,1
429,0.999529639581364
430,0.996
431,0.999857142857143
432,1
433,1
434,1
435,0.866375801379994
436,1
437,1
438,0.190600170988513
439,0.999259259259259
440,0.279255388028861
441,0.998590476190476
442,1
443,1
444,1
445,0.948899960048591
446,1
447,1
448,1
449,0.999804761904762
450,0.997316648264017
451,0.977743031127637
452,1
453,1
454,0.997785714285714
455,0.999866666666667
456,1
457,1
458,0.999931034482759
459,1
460,0.856946935160004
461,0.97212720245985
462,0.995105009216316
463,1
464,1
465,0.99884
466,1
467,0.679068172351634
468,0.999882352941176
469,1
