id,Action
1,0.9382888752420286
2,0.9442688693889139
3,0.9498877477992487
4,0.94076514481304
5,0.9488523738817181
6,0.9468711013461675
7,0.938273478317064
8,0.9569549312888318
9,0.9372664542289628
10,0.9426289661228985
11,0.9490906499599651
12,0.9413406283819312
13,0.9479351421982815
14,0.926082291744214
15,0.9410474684277095
16,0.9446895639465551
17,0.9273908654408837
18,0.9347561899541462
19,0.9520222670179074
20,0.9525037310713366
21,0.9558535790898078
22,0.9414579765845096
23,0.9484973779197601
24,0.9428822318402219
25,0.9530834369872908
26,0.9389173963992292
27,0.9471578703884266
28,0.9478004903728224
29,0.9467152812251434
30,0.937704488495524
31,0.949082977740608
32,0.9453415905773805
33,0.9499788045736508
34,0.9484599239657379
35,0.9483044890489379
36,0.9506054534151881
37,0.9428822572102898
38,0.9556546081614807
39,0.9473669981452187
40,0.9406502363269421
41,0.9302689902608304
42,0.9480999020556435
43,0.9470349243700253
44,0.9480765550523076
45,0.9494715382672807
46,0.9449701611057082
47,0.9515031697073213
48,0.9489590900848692
49,0.9580487368634076
50,0.9476768713236592
51,0.9394150482534018
52,0.9491542095365134
53,0.9421828318791122
54,0.9494971569915392
55,0.9520276364646287
56,0.9479398194633611
57,0.9441333777080726
58,0.9506299693145388
59,0.9500353513889793
60,0.9508937345508193
61,0.9480306599259943
62,0.9550196369519395
63,0.9481083783530587
64,0.9519567209259008
65,0.9545844773445934
66,0.9419641389959122
67,0.9409897748228999
68,0.9521823184459677
69,0.9466257763563763
70,0.9268800314626264
71,0.9426850408327065
72,0.9440386860171831
73,0.9512618021939946
74,0.9526181999401646
75,0.944932402679853
76,0.947767343225714
77,0.9518876488141571
78,0.9368116770233343
79,0.9318139406410337
80,0.9522431898793325
81,0.9524496418786
82,0.9515221345476869
83,0.947325370388598
84,0.9474961130584032
85,0.946975995133233
86,0.9458307151264913
87,0.9439295644461982
88,0.9507271215064514
89,0.9456828368858364
90,0.9399337486238785
91,0.9437944035299093
92,0.9295917460716121
93,0.9500513717524754
94,0.9482465280873841
95,0.9483098105343976
96,0.9522429677334964
97,0.9300488235708302
98,0.9501027573789875
99,0.9432688568337178
100,0.9515649292619636
101,0.9431257204547053
102,0.9342228261068777
103,0.9492760889260213
104,0.9451167278965085
105,0.9352860826498364
106,0.9482119517193127
107,0.9487267776989463
108,0.9481525247730467
109,0.9505740573941104
110,0.9488092965951044
111,0.936328751148743
112,0.9455708871177533
113,0.9441366530427848
114,0.9516370972890967
115,0.9488636480272149
116,0.9431357306648455
117,0.93611229136279694
118,0.947000868625638
119,0.9544638362073419
120,0.9474369499734767
121,0.9379975958606424
122,0.9492932267921455
123,0.9430735043686191
124,0.9514785208462362
125,0.9481250908316343
126,0.9346285932224163
127,0.9362481403170289
128,0.9389298441859233
129,0.9446582385419551
130,0.947909160042644
131,0.9481763206401026
132,0.9516392229154712
133,0.948637696267612
134,0.9363542918458367
135,0.9505780832932667
136,0.9474213692837683
137,0.9497725271528891
138,0.9395431105946357
139,0.9461594791663694
140,0.9513389209672984
141,0.9508701208017035
142,0.9501945372313719
143,0.9499558925407886
144,0.94692798192795
145,0.9500731494604747
146,0.9363290808001483
147,0.9271726939002687
148,0.932149118119021
149,0.951317014442695
150,0.9441110804180868
151,0.95240375781513
152,0.9364282147004913
153,0.9495902700561434
154,0.9433073522242197
155,0.9481118439215003
156,0.9419916233878058
157,0.9488050771386073
158,0.9491625225015305
159,0.9441163170853037
160,0.9389572659490414
161,0.9387103105586423
162,0.9499220468881088
163,0.9526314695878151
164,0.9485075457024822
165,0.9515917375657902
166,0.9523813798980052
167,0.9385851309501406
168,0.9501619831581369
169,0.9455948418127972
170,0.9479297683433402
171,0.9473474612791908
172,0.9471025213500767
173,0.9419332682755635
174,0.9479470552029005
175,0.948500942962346
176,0.9486721971727701
177,0.9405053751390007
178,0.9464939925562691
179,0.9557427840871583
180,0.9370823834938133
181,0.9302719333818099
182,0.9457882800820212
183,0.932119588236885
184,0.946130735656599
185,0.9475062071052053
186,0.9339923539627563
187,0.9517571657368071
188,0.9457446033829046
189,0.9309593246992902
190,0.9497095346988893
191,0.9538744119407103
192,0.9484316502909196
193,0.9522950233604702
194,0.951404791630406
195,0.9443985635897713
196,0.9498880224105811
197,0.9474336166430887
198,0.9427026343432655
199,0.9501114146338752
200,0.9320419358410593
201,0.9503469879846242
202,0.9495434215091937
203,0.9422712800022787
204,0.9430880777870981
205,0.9524551432235115
206,0.9487610508534119
207,0.9496894864834587
208,0.9488383682707574
209,0.9298618005301014
210,0.939289813572815
211,0.9384086948800465
212,0.9457988100116225
213,0.9482133057642389
214,0.9470193918753402
215,0.9490822484886628
216,0.9397948389434652
217,0.9372127146213302
218,0.9503780084296943
219,0.9477691054286064
220,0.9381306621684379
221,0.9210049111511921
222,0.950453716897077
223,0.9499744659517373
224,0.9495164361017404
225,0.9375757921183924
226,0.9342171980767561
227,0.9452383299898756
228,0.948872479428555
229,0.9488995091544551
230,0.9461942274586534
231,0.9475842818162452
232,0.9464371984706318
233,0.9451784605055779
234,0.9244308471094441
235,0.9407580040454797
236,0.9435621463575105
237,0.9387673169299688
238,0.9387878607930816
239,0.9424123160188396
240,0.9493901465453788
241,0.9434909061421057
242,0.9309842030591461
243,0.9322776348050504
244,0.9438592054084828
245,0.9447851925424701
246,0.9553268584925713
247,0.9478411347597621
248,0.9448534906947337
249,0.9441867764380314
250,0.9494219356790998
251,0.9509901869960005
252,0.9310069095526494
253,0.9506859458608163
254,0.9488707683393811
255,0.9517211634459086
256,0.9450447738966865
257,0.9517492234756717
258,0.9407067649551947
259,0.9358996235149178
260,0.9489986341564318
261,0.9370492209656429
262,0.9461594971140633
263,0.9491491697732369
264,0.948902340418154
265,0.9477824032785132
266,0.9493841476289796
267,0.9329394773869526
268,0.950162478322922
269,0.938783115018072
270,0.9493039482915419
271,0.9453559047437615
272,0.9491768944801314
273,0.9442255097870779
274,0.9303391708724235
275,0.9499100823069205
276,0.936211616419462
277,0.9432291682142716
278,0.9526363999043482
279,0.9344791047000841
280,0.9319752564268088
281,0.9528156506762635
282,0.9502447547873414
283,0.9261455198674761
284,0.9422809409335716
285,0.9506843081467495
286,0.9456926619472983
287,0.9570484749467624
288,0.9491751447003313
289,0.9497282188805551
290,0.9469366542460068
291,0.9269055346143896
292,0.9359207180042014
293,0.9480812769600183
294,0.9425185026646588
295,0.9449404959848643
296,0.9325628852253214
297,0.922053308535996
298,0.9402127528180099
299,0.9304911222275981
300,0.9463856063539016
301,0.9241446188827019
302,0.9504001222327539
303,0.936126325037703
304,0.9398421810026867
305,0.9399820119609987
306,0.9495910800768567
307,0.9472808397020611
308,0.9576494032836274
309,0.941843237209766
310,0.9465520721404296
311,0.9523028435671642
312,0.9510777718056576
313,0.9487365905350035
314,0.9503604103410203
315,0.9517781361159012
316,0.9503480888181163
317,0.9364486947961476
318,0.9511855637124772
319,0.9263941663550053
320,0.9478888461824525
321,0.9491694143469651
322,0.9324745433398781
323,0.9502595381281492
324,0.9438584603397357
325,0.931523567362499
326,0.9381802954369458
327,0.9471837937953582
328,0.9503744498572015
329,0.9516007420212521
330,0.9480296216253238
331,0.9509882789166902
332,0.9415004165562862
333,0.9426788388611373
334,0.9382339784579685
335,0.9496678115155424
336,0.9424761924969124
337,0.948862965015662
338,0.9482488971941536
339,0.9493390063109631
340,0.9513642018071052
341,0.9477306221345609
342,0.9428548704736928
343,0.9455146202387131
344,0.9533736458951858
345,0.9518154704635975
346,0.9491944553119667
347,0.9474471709691505
348,0.9436781232643645
349,0.9509435357742552
350,0.9371252343803317
351,0.9416733475396859
352,0.9566742680533828
353,0.9458166967934813
354,0.9353490783817459
355,0.9427926811457814
356,0.9485342987363778
357,0.9477513565554209
358,0.9521032784324585
359,0.9431317622966903
360,0.9139880156228202
361,0.9359295348963899
362,0.9388647046897779
363,0.9379615130190303
364,0.9375916873936185
365,0.952331560240902
366,0.9533911430873684
367,0.9486185876530568
368,0.9511723704723403
369,0.9463624232033107
370,0.9499080337699278
371,0.9432472716994198
372,0.9514360294997442
373,0.9260993435510055
374,0.9335628067543411
375,0.9451124375458936
376,0.946780378979564
377,0.9364715038731893
378,0.9495104500480172
379,0.9506378124803999
380,0.93848923034671194
381,0.9409659898592744
382,0.9490581125778805
383,0.956254360177332
384,0.942549115190067
385,0.9425325195932166
386,0.9437952451938866
387,0.9336095526522593
388,0.9426812271529462
389,0.9495156867315282
390,0.9496229359992345
391,0.9300736711185263
392,0.9479625714125303
393,0.9481462134677817
394,0.9456865787606413
395,0.9480413635906837
396,0.9452584065901033
397,0.9526721480938564
398,0.9425065105885997
399,0.951821482353347
400,0.9405411069520414
401,0.9478423291359588
402,0.9470860285319801
403,0.9432165068813975
404,0.9401495167852941
405,0.9457343701019769
406,0.9516335150026867
407,0.9392275671327488
408,0.9505799866875203
409,0.9440411891984009
410,0.9521442471852596
411,0.9466013369648224
412,0.9420920475938712
413,0.9403959433264625
414,0.9514804654087248
415,0.9498490182824066
416,0.9383663571133207
417,0.9469136554570468
418,0.9489770499421337
419,0.9462360381548688
420,0.9495932789866569
421,0.9539867394462631
422,0.9416267625877585
423,0.9442680921351913
424,0.9393938797239475
425,0.9499287408463843
426,0.937514357780726
427,0.9499871621977203
428,0.9500499010508316
429,0.9466574846158667
430,0.9494394245703309
431,0.9456220656318222
432,0.9477966827867357
433,0.943334964192021
434,0.948172688856442
435,0.9392310490115061
436,0.9552436281156693
437,0.9505426833479529
438,0.9215312231017316
439,0.9476343335379409
440,0.9309283275792177
441,0.9444643818917837
442,0.9525895802003973
443,0.9439065368269242
444,0.950051452743369
445,0.9340152729007184
446,0.9509673024141575
447,0.944767959363983
448,0.9507178954673946
449,0.9447527439064286
450,0.9408119677507699
451,0.9469109122670887
452,0.9477052198942131
453,0.947073752105578
454,0.945116286352381
455,0.9468915639137958
456,0.9506487157576109
457,0.953875242003
458,0.9458039527811006
459,0.9518460624557364
460,0.9306761608375581
461,0.9376473492947317
462,0.9502376120240886
463,0.949509382403958
464,0.949522564429579
465,0.9435151758290945
466,0.9517628548394724
467,0.9310455098583293
468,0.9491851218574692
469,0.948743131959092
470,0.9413700101617131
471,0.9504259163337386
472,0.9472793827193313
473,0.9509489059594521
474,0.9376494616254638
475,0.9364701123735274
476,0.9424876523114052
477,0.9496032361199246
478,0.9418373005652776
479,0.9514600077133293
480,0.9524250095230413
481,0.9536522251487904
482,0.9428401599747785
483,0.9512806321901768
484,0.9382907410915201
485,0.9424574063706204
486,0.9336908885523539
487,0.9491764896885001
488,0.9445328650825741
489,0.9506492275261059
490,0.9477377652645145
491,0.9516120950329804
492,0.9462563842272923
493,0.9521623440202918
494,0.9439898520152544
495,0.9380726542331944
496,0.945779029867193
497,0.952327411296392
498,0.9490529251744331
499,0.9531989759464347
500,0.9430061290186728
501,0.9453995149132899
502,0.9418890410814285
503,0.9398704688332485
504,0.9498550419245192
505,0.9387736872064004
506,0.9466640646124559
507,0.9500808268458633
508,0.9448132538808913
509,0.9449057635426239
510,0.9309333201203827
511,0.9429561950815
512,0.9518757363738641
513,0.9510402869476464
514,0.930902237399737
515,0.9486425471766409
516,0.9412163484666045
517,0.9519306539340652
518,0.942626757709989
519,0.9421124546737767
520,0.9458421253967179
521,0.9512309840172575
522,0.9417219059003908
523,0.9519084362742978
524,0.9265108792390434
525,0.9305411477708482
526,0.9248493211767489
527,0.9500703047635966
528,0.9467227406291653
529,0.9466624583534581
530,0.953698356543705
531,0.9408285525851308
532,0.939735430452685
533,0.9509732604755277
534,0.944342521344306
535,0.9472044882880116
536,0.9495760574830581
537,0.9565923145808924
538,0.9462549389293016
539,0.9480744466119395
540,0.9388062639521094
541,0.9484432511257836
542,0.9403984534712694
543,0.9337400750244718
544,0.9488358483228292
545,0.9457267039212547
546,0.9489632330663846
547,0.9373832970615177
548,0.934236178373347
549,0.9316276030334292
550,0.934351111439458
551,0.9405927637044535
552,0.933310771978097
553,0.952871994828918
554,0.9396540505336108
555,0.9472357508242508
556,0.9487798997675921
557,0.9470336682933558
558,0.9398991337989195
559,0.9423293188351141
560,0.9405688120000529
561,0.9476033127280868
562,0.9487350016171876
563,0.9501005812067387
564,0.9265404944572605
565,0.9536679154540254
566,0.9496282036033689
567,0.9471423676390924
568,0.9415039051341751
569,0.9487990291082439
570,0.9410737113195525
571,0.9187025004079239
572,0.9505034143333152
573,0.9407315842244841
574,0.9268553876580502
575,0.953631431830699
576,0.9460836777098474
577,0.9429139810862112
578,0.9491940161023826
579,0.9327919193957015
580,0.942120088914538
581,0.9444306850041903
582,0.94234702585253
583,0.9511303976573429
584,0.9332950126446458
585,0.9497521378591904
586,0.9451592569269074
587,0.940594078254758
588,0.948031141988183
589,0.9411758420849866
590,0.9408422459120718
591,0.9386081096969225
592,0.950298182606195
593,0.9441817798661741
594,0.9529996036422063
595,0.9496309874424095
596,0.9510092387357431
597,0.9486216451208405
598,0.9355251007710962
599,0.9458475906865477
600,0.9387630133216172
601,0.951977208142171
602,0.9409962776708123
603,0.9495625627857557
604,0.9499995701930556
605,0.9434108942227102
606,0.9425487260860683
607,0.948844407944744
608,0.954439644074473
609,0.945084071611333
610,0.9348716023485976
611,0.944287013311409
612,0.9513305468455308
613,0.9502650102482961
614,0.9358778858180027
615,0.9456514371581526
616,0.9305330824928489
617,0.9453059702930292
618,0.9528944547004118
619,0.9459237206955565
620,0.9460194727264097
621,0.9475729716074235
622,0.9480757597510424
623,0.9480228748466618
624,0.9371405167493067
625,0.9273448424911409
626,0.9487601636701213
627,0.9505675217387356
628,0.9440193294619416
629,0.9505784703265191
630,0.9522410772095429
631,0.9501223307489086
632,0.9388823589395606
633,0.9507114105682357
634,0.95067268319558
635,0.9405351235644314
636,0.9433526929808842
637,0.9439259671321901
638,0.9509833208514086
639,0.9367575806374875
640,0.9491933961738571
641,0.9489898284269629
642,0.9512433743105376
643,0.943886081634771
644,0.9499687336387627
645,0.9483742017452907
646,0.9396443786779999
647,0.9436112298475421
648,0.9391112057449431
649,0.9484010302437667
650,0.93044935055012
651,0.9466542381067753
652,0.9510445544239667
653,0.9276555472643322
654,0.9444385233958867
655,0.9408631050206487
656,0.94813254277618
657,0.9443002698480042
658,0.9493076405778511
659,0.9475774180215485
660,0.9393304058158521
