id,Action
1,0.39371024217150674
2,0.9999999999891018
3,0.9999999874971953
4,0.9999999024467194
5,0.9999999999993976
6,0.9999999999997935
7,0.9994946210092058
8,0.9999999999999989
9,0.9999061780490233
10,0.9999998116267175
11,0.9999999582060857
12,0.9996692132367757
13,0.9999999998324882
14,0.04868669803765508
15,0.9999449391025913
16,0.9999999821644193
17,0.05998566845353576
18,0.9416552430435045
19,0.9999999999998284
20,0.9999999999965856
21,0.9999999880343752
22,0.9999915728854193
23,0.9999999999907789
24,0.9999985374890255
25,0.9999999999707327
26,0.992214411368094
27,0.9999999849457397
28,0.9999922305932121
29,0.999999994508532
30,0.9987633482269574
31,0.999999997524657
32,0.9999998159761251
33,0.9999998414037333
34,0.9999999999674865
35,0.9999999979736609
36,0.9999999999250881
37,0.9999998787078112
38,0.9999999455701959
39,0.9999920812331586
40,0.9999967896413346
41,0.25970600406634514
42,0.9999999999926332
43,0.9999999519335151
44,0.9999999999933549
45,0.9999999999997171
46,0.9969955448438288
47,1
48,0.9999996792130558
49,0.9999999999993385
50,0.9999999986530639
51,0.9991660767179469
52,0.9999999993522264
53,0.9999999168356553
54,0.9999999999999789
55,0.9999999999180482
56,0.9999999851276542
57,0.9999999337126972
58,0.9999999999999372
59,0.999999995000046
60,0.9999999999998457
61,0.9999999989569177
62,0.9999999785148925
63,0.9999999885401639
64,0.9999999994618316
65,0.999999999159547
66,0.999999998334395
67,0.9999986397712942
68,0.9999999999999976
69,0.9999997944676968
70,0.02516352427588615
71,0.9999997640007827
72,0.9999999999273321
73,0.9999999999995626
74,0.9999999987506014
75,0.99999998647734345
76,0.9999999999913392
77,0.9999999979576375
78,0.9999988839487676
79,0.8578555562780984
80,0.9999999490887507
81,0.9999999999999998
82,0.9999999907936231
83,0.9999999721655531
84,0.9999999999643678
85,0.9999999218399548
86,0.9999731110714337
87,0.9999999997297542
88,0.9999999923995097
89,0.9999999999999465
90,0.9782757167720121
91,0.9999999585365641
92,0.8181637316224368
93,0.9999999999996887
94,0.9999996790702599
95,0.9999999126833282
96,0.999999999757945
97,0.39531957346938484
98,0.9999999443334671
99,0.9999999999889106
100,0.9999999999567519
101,0.9996094559052368
102,0.9999996049878855
103,0.9999999982140815
104,0.9999857706995935
105,0.925171605474207
106,0.9999999992001052
107,0.9999999999997435
108,0.999999965265901
109,0.9999999993262443
110,0.9999999548506247
111,0.9230583222277979
112,0.9999999999505758
113,0.9991158621076238
114,0.9999999999758682
115,0.9999999936489798
116,0.9999998605452652
117,0.9998660925810828
118,0.999999999700254
119,0.9999999999994909
120,0.9999999974430265
121,0.9999210223105179
122,0.9999999999972526
123,0.9999302877746934
124,0.9999999999992466
125,0.9999999737576961
126,0.9626683050798759
127,0.998552018460163
128,0.7907037469923809
129,0.99999992946084
130,0.9999998301118849
131,0.9999999999801188
132,0.9999999999974825
133,0.9999999672589572
134,0.7734137506400259
135,0.999999999999059
136,0.9999999814034092
137,0.9999999997971301
138,0.9999987162844889
139,0.9999814423726031
140,0.9999999999999973
141,0.9999233684958623
142,0.999999985100567
143,0.9999999995891911
144,0.9999999999978864
145,0.9999999999999918
146,0.9813805258322508
147,0.05744028594597374
148,0.9510092375569749
149,0.9999999999999993
150,0.999999999813556
151,0.9999999999996296
152,0.9880121439464159
153,0.9999999951254461
154,0.9999993383777784
155,0.9999998395593723
156,0.9999739710155248
157,0.9999999929055441
158,0.9999999994387143
159,0.9998486083596299
160,0.9999976832403853
161,0.9981200548727218
162,0.9999999999679776
163,0.9999999999975826
164,0.9999999565406358
165,0.9999999809246801
166,0.9999999999999987
167,0.9968906408941898
168,0.9999999541015546
169,0.9999999997099436
170,0.9999999991065167
171,0.9999999999941138
172,0.9999999998154214
