id,Action
1,0.632863382658804
2,0.997057340411797
3,0.997113212509754
4,0.970936186024921
5,0.998740367084907
6,0.990519104000967
7,0.97974400283194
8,0.997102008156531
9,0.78760870517654
10,0.980479975105329
11,0.973391349045783
12,0.96194992223975
13,0.970469424556871
14,0.900880062229243
15,0.945054036046525
16,0.984656145673035
17,0.93178910673229
18,0.902794624639626
19,0.992443628603526
20,0.990623784260399
21,0.992210812349762
22,0.994384598034021
23,0.920176906229265
24,0.974503992748357
25,0.987166196211297
26,0.972693219307714
27,0.980074300590061
28,0.746355542451811
29,0.986223219767004
30,0.97754146064722
31,0.990263207711633
32,0.965160637573938
33,0.953389937304437
34,0.975569678871679
35,0.986503697986062
36,0.994927908772846
37,0.929947558256548
38,0.994513518563338
39,0.940354236924714
40,0.903707069005254
41,0.955025822971323
42,0.993149666858376
43,0.975274029092361
44,0.991894058193937
45,0.975301561145064
46,0.98486922353102
47,0.997899908058413
48,0.976439331527796
49,0.996525967924336
50,0.991137240992301
51,0.961335517689047
52,0.990420700411781
53,0.986774792319756
54,0.997915881561575
55,0.898623806633481
56,0.895524001086687
57,0.98412890446068
58,0.997649416816522
59,0.986778439239781
60,0.990679475259255
61,0.999305006121254
62,0.82139176574654
63,0.978436110564579
64,0.989687186986225
65,0.994987035231682
66,0.993573979030287
67,0.942340395180997
68,0.991360971929771
69,0.916605456308712
70,0.789531482056239
71,0.889506666027836
72,0.997026319957028
73,0.987385511016757
74,0.994365982370552
75,0.991883095554962
76,0.995401423770621
77,0.983318673525785
78,0.841307857406719
79,0.58581095960771
80,0.985525017546275
81,0.992225272749144
82,0.987328551642225
83,0.985699872088356
84,0.99470781362454
85,0.969817805610064
86,0.916456943172549
87,0.974254291571124
88,0.992086300388327
89,0.992928649306826
90,0.89311673214281
91,0.971804810624572
92,0.89136427830295
93,0.995832307320527
94,0.871222285474118
95,0.994573444681793
96,0.956564560609249
97,0.691522024919512
98,0.97900898860811
99,0.993210219544108
100,0.994173123346585
101,0.964725723486639
102,0.723407418128368
103,0.963590915535408
104,0.964200890421872
105,0.577139542243953
106,0.983513860377208
107,0.998528984318059
108,0.899904924176985
109,0.986399767803041
110,0.986474790528355
111,0.801520013142761
112,0.973534828712002
113,0.97488129910443
114,0.993312376025261
115,0.929904564954408
116,0.982331943025954
117,0.992127942318987
118,0.992897781860025
119,0.999093325951951
120,0.990623880892018
121,0.955283889794316
122,0.976107157270003
123,0.935652796878066
124,0.912861020121673
125,0.995534695933977
126,0.875265864041035
127,0.85938002507909
128,0.944460342323731
129,0.890792686714717
130,0.975489273457051
131,0.991601108010487
132,0.982269076321958
133,0.971477239638123
134,0.909317867202766
135,0.992611501817246
136,0.852830881007326
137,0.993472759404315
138,0.984336504666223
139,0.883088206361917
140,0.997363866487355
141,0.975337014339779
142,0.878863102693251
143,0.993249973475147
144,0.994436517194999
145,0.998308797843794
146,0.819876465788496
147,0.914219172398031
148,0.92879132750724
149,0.997079495578278
150,0.991745626428467
151,0.986132410615048
152,0.945534072201736
153,0.983563192407347
154,0.884869050426509
155,0.973675737375432
156,0.948729137799161
157,0.956247870686156
158,0.957674433681811
159,0.953924945589662
160,0.95435804417214
161,0.763176416494091
162,0.95818026677975
163,0.991720645625341
164,0.968649472277827
165,0.993896838359826
166,0.99946937194608
167,0.949050064703949
168,0.981952935907592
169,0.964807104612281
170,0.996057621487291
171,0.984481679421587
172,0.958554390681734
173,0.985517269095476
174,0.983128711485844
175,0.983047476905032
176,0.993898204875977
177,0.901673573720211
178,0.997200263556263
179,0.989865826000462
180,0.914219172398031
181,0.425719245065388
182,0.975489273457051
183,0.979008519652093
184,0.728620781118231
185,0.968748728815786
186,0.773778069309117
187,0.984762492940311
188,0.977799671052053
189,0.627592572118782
190,0.978833534592299
191,0.999530631913949
192,0.967440187684527
193,0.998880194625697
194,0.991596737747273
195,0.986628167795452
196,0.998152112605226
197,0.991965253834179
198,0.97031564574492
199,0.976537930332591
200,0.573892424014584
201,0.971159436876212
202,0.913085971080025
203,0.940300577626117
204,0.948319103106868
205,0.981024682067355
206,0.959957017237556
207,0.99368891392346
208,0.950961751165528
209,0.816784601846556
210,0.864837157015081
211,0.96037254605708
212,0.94257438867743
213,0.999826515210512
214,0.944224751606362
215,0.986045346920549
216,0.90940346507994
217,0.97868880482117
218,0.995626581556451
219,0.993644960370711
220,0.982583464299147
221,0.818488069476812
222,0.99813904963654
223,0.993289102629707
224,0.947542974050189
225,0.992834158768052
226,0.869252336568916
227,0.872771499116333
228,0.978049951472867
229,0.999293884877048
230,0.989794518624775
231,0.950610277661632
232,0.853614938426968
233,0.956490514725029
234,0.515858337103044
235,0.96063358131547
236,0.93057657124002
237,0.986495057710799
238,0.984527076168522
239,0.961351751942339
240,0.991972287546311
241,0.977198389561918
242,0.777199419054574
243,0.459183648080994
244,0.988807741122559
245,0.969296826030161
246,0.990540484142383
247,0.949616607112832
248,0.954412119957103
249,0.994491481378011
250,0.993483188208342
251,0.989676791770477
252,0.847350167248545
253,0.996497439687921
254,0.993117405917688
255,0.998201185698428
256,0.975536033087581
257,0.975845787448171
258,0.888060931174341
259,0.958847931756274
260,0.999138130458524
261,0.987371744255278
262,0.963648170131557
263,0.905986333181461
264,0.98065520852857
265,0.996082480503218
266,0.950961751165528
267,0.964673809458935
268,0.984912271025941
269,0.994491481378011
270,0.988031715426731
271,0.990014160721708
272,0.946321415106258
273,0.993421378371639
274,0.833075902245653
275,0.979763000684368
276,0.875131877584593
277,0.996144155450523
278,0.996731720941281
279,0.978930260350555
280,0.926043720484093
281,0.99960251015182
282,0.994048631840011
283,0.901043949667931
284,0.956493334508914
285,0.98931735384238
286,0.945284043588221
287,0.995091691068441
288,0.983817218811184
289,0.950280176173751
290,0.996082480503218
291,0.88071982964503
292,0.930188046548422
293,0.984078182542268
294,0.940644166671932
295,0.989443717856262
296,0.561733825033486
297,0.638418160208786
298,0.963502789446738
299,0.528499268328723
300,0.972453897826574
301,0.599532416598988
302,0.984497892740866
303,0.656451493541877
304,0.682925340353412
305,0.996867506732705
306,0.98029588372053
307,0.969817805610064
308,0.99905121302868
309,0.93673341605247
310,0.975939072125453
311,0.980602202468331
312,0.97376764511859
313,0.971730895098538
314,0.980242469907469
315,0.99946595463572
316,0.992969357602787
317,0.941403646491139
318,0.990071870854197
319,0.802396557916078
320,0.991863545356815
321,0.965940122655306
322,0.484665326060295
323,0.999280576403114
324,0.995530180533842
325,0.993916393997361
326,0.860094671063635
327,0.961322258908212
328,0.997139962011509
329,0.9656087989803
330,0.991829676775688
331,0.968983718067039
332,0.980555470899692
333,0.994159712049196
334,0.918716820712885
335,0.995898310405483
336,0.964612455395713
337,0.968532749191923
338,0.953886313947544
339,0.953116878147291
340,0.961747569865541
341,0.94404019210188
342,0.991903772444602
343,0.896174044696461
344,0.996520332494817
345,0.998012174886026
346,0.986564104451556
347,0.913114942410001
348,0.957998360038017
349,0.994282146074099
350,0.734295648227768
351,0.910641799741693
352,0.989441003981794
353,0.967594240509962
354,0.53044540548154
355,0.956284251087902
356,0.994706662537165
357,0.916334406076047
358,0.976575469839181
359,0.981837700955993
360,0.725702425397938
361,0.944694353247467
362,0.993701852600958
363,0.982700852750069
364,0.691978260227552
365,0.990088229394753
366,0.994363347422488
367,0.972339638806556
368,0.996496616958087
369,0.988827266086171
370,0.964117048121807
371,0.98912285849177
372,0.989843150217379
373,0.856280334678246
374,0.327838942208778
375,0.970746523847675
376,0.990367501625491
377,0.598487574933228
378,0.976639844583653
379,0.997742200348628
380,0.901859328220862
381,0.909258525364745
382,0.976439331527796
383,0.995712819595833
384,0.968655151810493
385,0.879582507885333
386,0.973468614694966
387,0.917694398836842
388,0.985951939213094
389,0.982764410462926
390,0.992297557045103
391,0.992426326428034
392,0.981595524820677
393,0.912329323062971
394,0.994134891085214
395,0.81823950115543
396,0.995726816086941
397,0.998308797843794
398,0.991606313293896
399,0.974372717892296
400,0.953453328608352
401,0.994965172167565
402,0.987047529250644
403,0.968145858152912
404,0.99205860639601
405,0.996532844291329
406,0.926995267149621
407,0.89212646173616
408,0.979019462199937
409,0.98912285849177
410,0.985422426895732
411,0.99748826447309
